,key,author,comment,hashtags,mentions,processed_comments_without_microtext
8912,https://www.instagram.com/p/B8Spnckh86w/,pepe.huicho.1671,She is not getting my vote if she wants to take away my 2A rights.,,,get vote want take away 2a right
8913,https://www.instagram.com/p/B8Spnckh86w/,thelittlerainforest,That's because testosterone rules the world:(!!!!!🔥🔥🔥🔥,,,thats testosterone rule world 🔥 🔥 🔥
8914,https://www.instagram.com/p/B8SpNDylLJ4/,abcnews,"Sen. Warren: “I don't think anyone ought to be able to buy their way""

Sen. Elizabeth Warren: “I don't think anyone ought to be able to buy their way into a nomination … I don't think any billionaire ought to be able to do it and I don’t think people who suck up to billionaires in order to fund their campaigns ought to do it.” abcn.ws/2vaOrPQ #DemDebate",['DemDebate'],,sen warren “ dont think anyone ought able buy way sen elizabeth warren “ dont think anyone ought able buy way nomination … dont think billionaire ought able ’ think people suck billionaires order fund campaign ought ” abcnws 2vaorpq demdebate
8915,https://www.instagram.com/p/B8SpNDylLJ4/,martinezelia1964,👏👏,,,👏 👏
8916,https://www.instagram.com/p/B8SpNDylLJ4/,sonnycurbine,Not Bernie,,,bernie
8917,https://www.instagram.com/p/B8SpNDylLJ4/,jdillon9963,Trump 2020,,,trump two thousand twenty
8918,https://www.instagram.com/p/B8SpNDylLJ4/,pburchfield1983,Spoken like a true Indian😂😂😂,,,speak like true indian 😂 😂 😂
8919,https://www.instagram.com/p/B8SpNDylLJ4/,woodywoooood,Look at those people.. they think everyone is stupid. What a joke,,,look people think everyone stupid joke
8920,https://www.instagram.com/p/B8SpNDylLJ4/,biglynnie,I want Bloomberg,,,want bloomberg
8921,https://www.instagram.com/p/B8SpNDylLJ4/,joeypresley57,It really doesn’t matter none of these candidates will beat Trump,,,really ’ matter none candidates beat trump
8922,https://www.instagram.com/p/B8SpNDylLJ4/,cujo_31,"So just accept outside interest money, lobbyist money and super pac money over using your own? That’s not buying the presidency like your donors are doing for you. I applaud his approach to using his own funds",,,accept outside interest money lobbyist money super pac money use ’ buy presidency like donors applaud approach use fund
8923,https://www.instagram.com/p/B8SpNDylLJ4/,puregoldkitty,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👈,,,👎 👎 👎 👈
8924,https://www.instagram.com/p/B8SpNDylLJ4/,not_fit_to_knoxxfit408,I’m with the Indian lady lol.,,,’ indian lady lol
8925,https://www.instagram.com/p/B8SpNDylLJ4/,lundservices01,Pocahontas🤦‍♂️ #shesjustawful,['shesjustawful'],,pocahontas 🤦 ‍ ♂ ️ shesjustawful
8926,https://www.instagram.com/p/B8SpNDylLJ4/,thelittlerainforest,"You are Good! You are The best. Men have destroyed the world, women must repair it, with their feminine values ❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥",,,good best men destroy world women must repair feminine value ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥
8927,https://www.instagram.com/p/B8Soo3hntmj/,abcnews,"Tom Steyer: ""I am the person on this stage who will say openly, 'I'm for reparations.'"" #DemDebate",['DemDebate'],,tom steyer person stage say openly im reparations demdebate
8928,https://www.instagram.com/p/B8Soo3hntmj/,blackcoffeywithsugar,No one alive has owned a slave in the United States. No one alive has been in a slave in the United States. So no!,,,one alive own slave unite state one alive slave unite state
8929,https://www.instagram.com/p/B8Soo3hntmj/,jaegrrrchulo,No u are not responsible but our country IS. We have prided ourselves on all men are created equal & fighting for equality. Slavery created African “Americans” & set them back massively when it comes to equality in every sense. The repercussions still exist til this day. It’s part of our history & will never be forgotten. It’s a discussion this country needs to address. The wealth gap is ridiculous right now & that is a direct effect from slavery,,,u responsible country pride men create equal fight equality slavery create african “ americans ” set back massively come equality every sense repercussions still exist til day ’ part history never forget ’ discussion country need address wealth gap ridiculous right direct effect slavery
8930,https://www.instagram.com/p/B8Soo3hntmj/,mrcolehickman,"Noone alive was a slave. Everyone can experience racism. Reparations is a waste of money, hes only saying that to get black votes.",,,noone alive slave everyone experience racism reparations waste money hes say get black vote
8931,https://www.instagram.com/p/B8Soo3hntmj/,lost1nchaos,White folks hate this kinda talk,,,white folks hate kinda talk
8932,https://www.instagram.com/p/B8Soo3hntmj/,tennessee_jed_,Yes. Something wrong happened a long time ago. I not anyone else had anything to do with it. Why should the tax payers have to compensate for something from 200 years ago? Or are you suggesting a tax on only Caucasian Americans? My family immigrated in the 1930’s does that make me responsible for slavery prior to my ancestry?,,,yes something wrong happen long time ago anyone else anything tax payers compensate something two hundred years ago suggest tax caucasian americans family immigrate 1930 ’ make responsible slavery prior ancestry
8933,https://www.instagram.com/p/B8Soo3hntmj/,_rosaindo_,Ummm according to my reality nobody here in America is a slave or owns a slave.,,,ummm accord reality nobody america slave own slave
8934,https://www.instagram.com/p/B8Soo3hntmj/,lost1nchaos,🤔The only people that got a problem with this is white folks,,,🤔 people get problem white folks
8935,https://www.instagram.com/p/B8Soo3hntmj/,home.sweet.home.ftw,I would argue reparations but since this dude will NEVER be President I am just going to scroll on by.,,,would argue reparations since dude never president go scroll
8936,https://www.instagram.com/p/B8Soo3hntmj/,tub_nerd,Buying black votes. Trying too,,,buy black vote try
8937,https://www.instagram.com/p/B8Soo3hntmj/,devious_martian,Then you can pay for it.,,,pay
8938,https://www.instagram.com/p/B8Soo3hntmj/,rubenhudson32,Spot on,,,spot
8939,https://www.instagram.com/p/B8Soo3hntmj/,marywstudious,I have never owned a slave ever; not thinking of buying one; not going to pay because other people did. Leave me out.,,,never own slave ever think buy one go pay people leave
8940,https://www.instagram.com/p/B8SoKj1nLev/,abcnews,"Sen. Sanders: ""We have a racist society from top to bottom impacting health care, housing, criminal justice, education -- you name it. And clearly this is an issue that must be dealt with."" abcn.ws/2vaOrPQ #DemDebate",['DemDebate'],,sen sanders racist society top bottom impact health care house criminal justice education name clearly issue must deal abcnws 2vaorpq demdebate
8941,https://www.instagram.com/p/B8SoKj1nLev/,samtywrites,To think that anyone with any shred of common sense would think that any of these clowns are presidential material boggles the mind!,,,think anyone shred common sense would think clown presidential material boggle mind
8942,https://www.instagram.com/p/B8SoKj1nLev/,tattuude,"Who better to fix the ""racist system"" than a rich white person who has literally been in the forefront of creating the system and legislature for the last 30+ years. Too too funny",,,better fix racist system rich white person literally forefront create system legislature last 30 years funny
8943,https://www.instagram.com/p/B8SoKj1nLev/,nwtrekker112,"America is about giving you OPPORTUNITY to become whatever you want, not handing you other people’s money on a silver platter....Donald Trump is the only candidate championing that message.",,,america give opportunity become whatever want hand people ’ money silver platterdonald trump candidate champion message
8944,https://www.instagram.com/p/B8SoKj1nLev/,raye_u_rock,It only sounds dumb to anyone who practices racism and/or blind to it...this happens to me on a daily basis...,,,sound dumb anyone practice racism andor blind itthis happen daily basis
8945,https://www.instagram.com/p/B8SoKj1nLev/,drakebannister,Hate this man 🤢,,,hate man 🤢
8946,https://www.instagram.com/p/B8SoKj1nLev/,lost1nchaos,White folks tryin to hold to all that racism just read the comments they dont think it exist or do they,,,white folks tryin hold racism read comment dont think exist
8947,https://www.instagram.com/p/B8SoKj1nLev/,babe_nails,He sounds dumb!,,,sound dumb
8948,https://www.instagram.com/p/B8SoKj1nLev/,jessica_paige_415,"the left wants free fish instead of learning how to fish and that’s the real problem in America right now, we all need to learn to be successful instead of excepting handouts",,,leave want free fish instead learn fish ’ real problem america right need learn successful instead except handouts
8949,https://www.instagram.com/p/B8SoKj1nLev/,sa_ca_puntas,🤡🤡🤡🤡🎪🎪🎪,,,🤡 🤡 🤡 🎪 🎪 🎪
8950,https://www.instagram.com/p/B8SoKj1nLev/,btr.sometimes.vh,"Not sure who he's talking about, I'm as Brown as any illegal.......in my 50 years of life in America, I have never experienced racism, except from people of my own race......for having beliefs contrary to their own",,,sure hes talk im brown illegalin fifty years life america never experience racism except people racefor beliefs contrary
8951,https://www.instagram.com/p/B8SoKj1nLev/,pjnob,Don't forget family court,,,dont forget family court
8952,https://www.instagram.com/p/B8SoKj1nLev/,gustavogilc,Trump 2020 🙂,,,trump two thousand twenty 🙂
8953,https://www.instagram.com/p/B8SoFJHF0cL/,abcnews,"Bernie Sanders says he will ""never nominate any person to the Supreme Court or the federal courts in general who is not 100% pro-Roe V. Wade."" #DemDebate",['DemDebate'],,bernie sanders say never nominate person supreme court federal court general 100 proroe v wade demdebate
8954,https://www.instagram.com/p/B8SoFJHF0cL/,startwinkle24,A woman’s right to choose is her choice. It’s Not the governments choice & certainly not religious fanatics or any one else who feels they have a voice in the matter. You don’t .,,,woman ’ right choose choice ’ governments choice certainly religious fanatics one else feel voice matter ’
8955,https://www.instagram.com/p/B8SoFJHF0cL/,rogerbigblock,Democrats love killing babies. Especially minority babies.,,,democrats love kill baby especially minority baby
8956,https://www.instagram.com/p/B8SoFJHF0cL/,thisplanisgood,"while Bernie says go ahead and kill your baby, Trump attends pro-life movement protecting the innocent lives and fighting for the baby to have a chance... and Bernie calls Trump bad... who’s side are you on?!?!?",,,bernie say go ahead kill baby trump attend prolife movement protect innocent live fight baby chance bernie call trump bad ’ side
8957,https://www.instagram.com/p/B8SoFJHF0cL/,maulsbydavid,Never trust someone who won't defend the life of those who can not defend themselves.,,,never trust someone wont defend life defend
8958,https://www.instagram.com/p/B8SoFJHF0cL/,frankwdobbs,The good thing is crazy Bernie has no chance of winning,,,good thing crazy bernie chance win
8959,https://www.instagram.com/p/B8SoFJHF0cL/,prettynobody,"So much faux outrage over non-existent, maybe-baby’s, instead bodies of people you’ll never meet who’s decisions do not effect you at all, while born, conscious pain-feeling children suffer all around this country🤦🏻‍♀️ save it, and send it to the border camps, to marginalized communities, to kids who can’t afford school lunch. Take it to the foster system, go adopt a child in need. ANYTHING other than Fighting to take away an individual’s right to expel cells from their own body OR prevent death to a mother OR remove non-viable pregnancies.",,,much faux outrage nonexistent maybebaby ’ instead body people ’ never meet ’ decisions effect bear conscious painfeeling children suffer around country 🤦 🏻 ‍ ♀ ️ save send border camp marginalize communities kid ’ afford school lunch take foster system go adopt child need anything fight take away individual ’ right expel cells body prevent death mother remove nonviable pregnancies
8960,https://www.instagram.com/p/B8SoFJHF0cL/,goldnglass,All lives are a sacred gift from God.,,,live sacred gift god
8961,https://www.instagram.com/p/B8SoFJHF0cL/,rogermagill,#trump2020🇺🇸🇺🇸,['trump2020'],,trump 2020 🇺 🇸 🇺 🇸
8962,https://www.instagram.com/p/B8SoFJHF0cL/,totalchaos57,"Bernie is your next prez,2020. Get over it. Pro lifers can raise all of the unwanted pregnancies,left wing liberals rule. Nationwide marijuana legalization. Feel the bern!!!",,,bernie next prez 2020 get pro lifers raise unwanted pregnanciesleft wing liberals rule nationwide marijuana legalization feel bern
8963,https://www.instagram.com/p/B8SoFJHF0cL/,davidjun83,"And I will never vote for a person who is 100% Roe V. Wade. Thank you for speaking tonight, goodnight!",,,never vote person 100 roe v wade thank speak tonight goodnight
8964,https://www.instagram.com/p/B8SoFJHF0cL/,rosemarymai25,What about the rigjts of the unborn child. Who speaks for them.,,,rigjts unborn child speak
8965,https://www.instagram.com/p/B8SoFJHF0cL/,chrisnichols75,This dude will say anything. 🤡🤡🤡,,,dude say anything 🤡 🤡 🤡
8966,https://www.instagram.com/p/B8SmSuMHYru/,abcnews,An audience member plays debate bingo game while watching the @ABCNews debate in New Hampshire. (Justin Sullivan/Getty Images) #DemDebate,['DemDebate'],['ABCNews'],audience member play debate bingo game watch abcnews debate new hampshire justin sullivangetty image demdebate
8967,https://www.instagram.com/p/B8SmSuMHYru/,lundservices01,#herdoflosers2020,['herdoflosers2020'],,herdoflosers 2020
8968,https://www.instagram.com/p/B8SmSuMHYru/,cwingster1984,Trump 2020,,,trump two thousand twenty
8969,https://www.instagram.com/p/B8SmSuMHYru/,kkals22,"They left out a space for ""Orange Man bad!""",,,leave space orange man bad
8970,https://www.instagram.com/p/B8SmSuMHYru/,novitstits,Where’s the free space??,,,’ free space
8971,https://www.instagram.com/p/B8SmSuMHYru/,thisplanisgood,🤣🤣🤣🤣🤣 That’s right.. Demdebate is just a game...,,,🤣 🤣 🤣 ’ right demdebate game
8972,https://www.instagram.com/p/B8SmSuMHYru/,_keesh_n_cali,Clever,,,clever
8973,https://www.instagram.com/p/B8SmSuMHYru/,rose_barkely123,So silly of him,,,silly
8974,https://www.instagram.com/p/B8SmSuMHYru/,huglori,Cute.,,,cute
8975,https://www.instagram.com/p/B8SmSuMHYru/,loudlabsnyc,Hilarious,,,hilarious
8976,https://www.instagram.com/p/B8SmSuMHYru/,emilieazalea,This is gold,,,gold
